model,Time/Error,Result,Clauses,Variables,Literals,Memory (kB),InvariantSize,AuxVars,AndAuxVars,XorAuxVars,TraceSizes,POSizes,_generalize_using_definitions_relative_to_frame_new,add_clause_to_frame_at_least,add_definition,bdd_solve_implies,bdd_solve_is_clause_a_contradiction,call_condense,call_propagate,clause_to_bdd,clause_to_bdd_cached,condense_frames_by_defining_new_variables,do_ternary_simulation_on_bad_cube_using_sat_solver,do_ternary_simulation_on_predecessor_using_sat_solver,does_a_imply_b,extract_variables_from_solver,fix_redundancy,generalize,generalize_relative_to_frame,get_bad_cube,get_cnf_of_frame,get_predecessor_of_cube,increase_pdr_depth,insert_clause_to_exact_frame,insert_clause_to_highest_frame_possible,is_clause_guaranteed_after_transition,is_clause_guaranteed_after_transition_if_assumed,is_clause_satisfied_by_all_initial_states,is_cube_initial,is_in_coi_of_some_ev,make_delta_element,make_simplified_cube_non_initial,mark_clause_added,no_predecessor_of_cube,perform_bva,perform_proof_iteration,propagate,propagate_blocked_cubes_in_range,propagate_to_infinite_frame,recursively_block_cube,save_definition_in_bdd,solve_is_cube_blocked,Average UNSAT core on bad cube reduction,Average UNSAT core on predecessor reduction,Average UNSAT core when no predecessor reduction,Average generalization EV reduction,Average generalization no EV reduction,BVA count,"BVA unsuccessful, insufficient matches","BVA unsuccessful, no matches",Count UNSAT core on bad cube reduction,Count UNSAT core on predecessor reduction,Count UNSAT core when no predecessor reduction,Count generalization EV reduction,Count generalization no EV reduction,Delta of Infinite Frame,Depth,Extension Variables,Fractional Propagation Successful,Fractional Propagation Unsuccessful,Frame propagation skipped due to no changes,Number of SAT calls,Number of SAT calls (SAT),Number of SAT calls (UNSAT),Proof obligations,Propagation Successful,Propagation Unsuccessful,Total Clauses,Total Proof Obligations,Total memory used (MB),Trace Tree size,Violating State Developed,does_a_imply_b COI subtraction,does_a_imply_b d_lib empty,does_a_imply_b neither clause contains EVs,does_a_imply_b solved by subsumption (true),does_a_imply_b total calls,solve_implies cache hit,solve_implies solved with DDs.
215_qspiflash_dualflexpress_divfive-p016.aig.out.txt,0.03,UN_SAT,2243.0,906.0,5994.0,15172.0,1.0,0,0,0,inf_0_0_4_5_5,inf_inf_inf_4_5_5,0,0.0,0,0,0,0.0,0.001,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.021,0.0,0.0,0.001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0,0,0,25.0,12.0,13.0,0.0,1.0,8.0,5.0,5.0,14.0,5.0,5.0,0,10.0,0,0,10.0,0,0
216_qspiflash_dualflexpress_divfive-p022.aig.out.txt,0.03,UN_SAT,2244.0,909.0,5995.0,15140.0,7.0,0,0,0,inf_0_0_2_12_11_12_12,inf_inf_inf_2_20_20_24_24,0,0.0,0,0,0,0.0,0.003,0,0,0,0,0,0.0,0.0,0,0.001,0.001,0.001,0.0,0.001,0.003,0.0,0.0,0.001,0.002,0.0,0.0,0,0.0,0.0,0.0,0.001,0,0.036,0.001,0.001,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,0.0,0,0,0,110.0,68.0,42.0,0.0,17.0,21.0,12.0,24.0,14.0,16.0,13.0,0,191.0,0,10.0,201.0,0,0
217_qspiflash_dualflexpress_divfive-p037.aig.out.txt,0.06,UN_SAT,2293.0,929.0,6126.0,15388.0,38.0,0,0,0,inf_0_0_2_6_6_51_39_49_46,inf_inf_inf_2_11_11_103_103_139_139,0,0.002,0,0,0,0.0,0.008,0,0,0,0,0,0.0,0.0,0,0.013,0.012,0.005,0.0,0.009,0.008,0.001,0.002,0.003,0.014,0.0,0.0,0,0.0,0.0,0.001,0.012,0,0.072,0.003,0.003,0.005,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,7.0,0.0,0,0,3.0,639.0,405.0,234.0,0.0,97.0,46.0,46.0,139.0,14.0,98.0,49.0,0,4191.0,0,56.0,4247.0,0,0
218_qspiflash_dualflexpress_divfive-p050.aig.out.txt,1.35,UN_SAT,2300.0,932.0,6129.0,20352.0,221.0,0,0,0,inf_0_0_2_5_5_5_12_12_12_35_30_46_46_46_245_202_229_226_219_219_248_237_237_237_279_271_648_534_560_544_553_575_570_570_559_559,inf_inf_inf_2_10_10_10_34_34_34_124_124_181_181_181_946_946_1062_1102_1102_1102_1200_1200_1200_1200_1366_1366_3415_3466_3574_3574_3596_3691_3691_3691_3715_3715,0,0.109,0,0,0,0.0,0.284,0,0,0,0,0,0.03,0.014,0,0.458,0.456,0.046,0.0,0.394,0.284,0.058,0.109,0.19,0.52,0.003,0.004,0,0.0,0.001,0.056,0.521,0,1.432,0.205,0.214,0.079,0.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.0,34.0,0.0,0,0,121.0,19458.0,13593.0,5865.0,0.0,1569.0,4690.0,559.0,3715.0,18.0,2520.0,397.0,0,522977.0,0,987.0,523964.0,0,0
219_qspiflash_dualflexpress_divfive-p054.aig.out.txt,2.07,UN_SAT,2336.0,946.0,6231.0,22844.0,207.0,0,0,0,inf_0_0_1_4_4_36_31_31_131_123_140_139_139_139_339_264_264_311_277_277_505_378_434_409_409_421_419_419_419_449_529_455_913_703_703_710_704_730_711_711_746_727_740_732,inf_inf_inf_1_8_8_85_85_85_344_344_406_406_406_406_1183_1183_1183_1297_1297_1297_2161_2161_2339_2339_2339_2382_2382_2382_2382_2484_2915_2915_5161_5161_5161_5205_5205_5301_5301_5301_5440_5440_5476_5476,0,0.181,0,0,0,0.0,0.536,0,0,0,0,0,0.047,0.028,0,0.651,0.649,0.043,0.0,0.586,0.536,0.093,0.181,0.406,0.756,0.005,0.006,0,0.0,0.001,0.089,0.78,0,2.21,0.43,0.456,0.106,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.0,42.0,0.0,0,0,240.0,30733.0,21103.0,9630.0,0.0,3397.0,8731.0,732.0,5476.0,20.0,3646.0,365.0,0,823809.0,0,1403.0,825212.0,0,0
21_cal118.aig.out.txt,9.49,UN_SAT,28425.0,9697.0,72801.0,75548.0,720.0,0,0,0,inf_0_0_1_49_256_299_610_840_747_747,inf_inf_inf_1_49_506_630_1913_3373_3557_3557,0,0.348,0,0,0,0.0,2.08,0,0,0,0,0,0.092,0.054,0,4.238,4.231,0.489,0.0,2.209,2.08,0.152,0.348,0.85,4.498,0.017,0.01,0,0.0,0.002,0.149,3.551,0,7.912,0.751,0.951,1.329,5.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.0,8.0,0.0,0,0,0,26233.0,14830.0,11403.0,0.0,2440.0,987.0,747.0,3557.0,52.0,2369.0,735.0,0,1557539.0,0,1418.0,1558957.0,0,0
220_qspiflash_dualflexpress_divfive-p058.aig.out.txt,0.15,UN_SAT,2304.0,932.0,6141.0,15912.0,63.0,0,0,0,inf_0_0_2_10_25_33_59_97_100_117_115,inf_inf_inf_2_18_41_59_172_285_320_373_373,0,0.008,0,0,0,0.0,0.024,0,0,0,0,0,0.001,0.001,0,0.059,0.058,0.01,0.0,0.026,0.024,0.003,0.008,0.012,0.064,0.0,0.0,0,0.0,0.0,0.003,0.06,0,0.166,0.013,0.014,0.012,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,9.0,0.0,0,0,0,2236.0,1607.0,629.0,0.0,226.0,237.0,115.0,373.0,14.0,243.0,96.0,0,14993.0,0,142.0,15135.0,0,0
221_qspiflash_dualflexpress_divfive-p074.aig.out.txt,5.66,UN_SAT,2655.0,1058.0,7002.0,29340.0,322.0,0,0,0,inf_0_0_1_50_51_63_92_72_80_95_87_116_119_124_133_116_139_138_153_128_129_133_134_138_145_164_141_142_145_149_159_183_156_159_161_172_199_169_168_171_177_196_205_221_223_225_194_209_228_255_268_207_212_220_235_243_262_221_234_227_228_237_230_265_245_255_280_257_264_258_270_264_263_264_278_267_279_275_279_277_278_291_291_289_289_289_291_305_309_305_317_320_309_323_331_325_325_325_326_329_340_334_335_338_340_346_367_349_351_355_363_377_358_359_362_375_372_366_367_372_381_379_382_380_381_398_389_398_421_414_400_405_415_408_418_417_413_427_417_420_420_420_422_434_437_433_437_433_434_453_448_448_458_451_456_454_472_461_461_462_467_466_467_484_475_477_483_479_487_500_495_521_499_500_511_516_509_509_511_521_515_535_522_522_524_541_530_578_546_552_555_549_564_594_561_561_562_562,inf_inf_inf_1_89_90_114_169_174_187_239_255_309_355_450_476_477_627_635_751_759_765_780_781_811_820_888_888_889_898_923_936_1004_1005_1012_1025_1041_1113_1114_1115_1121_1144_1202_1241_1313_1361_1426_1427_1468_1508_1583_1756_1763_1775_1786_1834_1860_2105_2111_2202_2202_2203_2310_2311_2484_2484_2497_2645_2646_2846_2847_2942_2952_2952_2953_3158_3159_3252_3252_3262_3262_3263_3499_3542_3542_3542_3542_3548_3878_3968_3968_3990_4007_4008_4528_4652_4652_4652_4652_4653_4658_4692_4692_4693_4699_4721_4729_4783_4785_4790_4811_4823_4877_4877_4878_4885_4920_4944_4944_4945_4966_5009_5009_5019_5019_5020_5125_5131_5158_5266_5274_5275_5316_5385_5385_5404_5415_5416_5513_5514_5540_5540_5540_5544_5747_5836_5836_5847_5847_5848_6176_6194_6199_6281_6282_6415_6416_6551_6557_6557_6558_6636_6636_6637_6847_6847_6856_7002_7003_7174_7305_7306_7453_7453_7454_7897_8026_8026_8026_8032_8274_8275_8599_8599_8599_8606_9331_9332_11421_11421_11434_11807_11808_12456_14107_14111_14111_14115_14115,0,0.332,0,0,0,0.0,2.155,0,0,0,0,0,0.042,0.125,0,0.834,0.831,0.189,0.0,1.903,2.155,0.16,0.332,1.732,1.063,0.006,0.018,0,0.0,0.002,0.145,1.039,0,6.355,1.547,1.908,0.608,2.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.0,196.0,0.0,0,0,1620.0,77861.0,48186.0,29675.0,0.0,14784.0,25712.0,562.0,14115.0,27.0,7213.0,1408.0,0,727576.0,0,2877.0,730453.0,0,0
222_qspiflash_dualflexpress_divfive-p079.aig.out.txt,0.2,UN_SAT,2298.0,930.0,6125.0,15768.0,58.0,0,0,0,inf_0_0_1_7_7_48_46_58_63_61_84_100_83_80_87_99_105_100,inf_inf_inf_1_16_16_96_104_147_172_172_221_278_302_312_330_354_459_459,0,0.011,0,0,0,0.0,0.036,0,0,0,0,0,0.001,0.002,0,0.052,0.052,0.01,0.0,0.032,0.036,0.003,0.011,0.023,0.06,0.0,0.001,0,0.0,0.0,0.003,0.057,0,0.241,0.025,0.026,0.012,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,16.0,0.0,0,0,5.0,2427.0,1805.0,622.0,0.0,180.0,478.0,100.0,459.0,14.0,292.0,102.0,0,15445.0,0,193.0,15638.0,0,0
223_qspiflash_dualflexpress_divfive-p092.aig.out.txt,0.05,UN_SAT,2278.0,923.0,6083.0,15184.0,25.0,0,0,0,inf_0_0_1_4_4_40_34,inf_inf_inf_1_8_8_83_83,0,0.002,0,0,0,0.0,0.003,0,0,0,0,0,0.0,0.0,0,0.005,0.005,0.003,0.0,0.005,0.003,0.0,0.002,0.001,0.007,0.0,0.0,0,0.0,0.0,0.0,0.007,0,0.048,0.001,0.001,0.001,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,0,0,0,315.0,199.0,116.0,0.0,41.0,16.0,34.0,83.0,14.0,52.0,25.0,0,1261.0,0,14.0,1275.0,0,0
224_qspiflash_dualflexpress_divfive-p097.aig.out.txt,0.23,UN_SAT,2312.0,935.0,6157.0,15880.0,89.0,0,0,0,inf_0_0_2_10_12_53_46_56_91_85_107_102_98_111_126_108_108,inf_inf_inf_2_19_23_114_173_202_357_362_446_506_506_563_614_615_615,0,0.013,0,0,0,0.0,0.037,0,0,0,0,0,0.002,0.001,0,0.075,0.075,0.02,0.0,0.041,0.037,0.005,0.013,0.017,0.084,0.001,0.001,0,0.0,0.0,0.005,0.076,0,0.251,0.017,0.02,0.02,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,15.0,0.0,0,0,0,3305.0,2219.0,1086.0,0.0,445.0,305.0,108.0,615.0,14.0,410.0,194.0,0,29731.0,0,349.0,30080.0,0,0
225_qspiflash_dualflexpress_divfive-p112.aig.out.txt,0.54,UN_SAT,2348.0,948.0,6249.0,17104.0,100.0,0,0,0,inf_0_0_2_14_14_30_29_38_43_43_67_73_70_84_67_69_75_71_71_73_80_88_81_115_107_94_112_92_99_96_96_134_105_120_117_112_112_123_116_157_156_148_148_156_156_156,inf_inf_inf_2_27_27_63_74_96_130_143_201_294_294_402_402_406_424_424_424_429_456_478_478_607_644_644_725_730_747_747_747_880_880_915_945_945_945_1025_1025_1407_1657_1657_1657_1717_1721_1721,0,0.036,0,0,0,0.0,0.104,0,0,0,0,0,0.003,0.005,0,0.123,0.122,0.024,0.0,0.161,0.104,0.011,0.036,0.067,0.149,0.001,0.002,0,0.0,0.0,0.01,0.144,0,0.697,0.064,0.074,0.04,0.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,44.0,0.0,0,0,223.0,7380.0,4799.0,2581.0,0.0,871.0,1129.0,156.0,1721.0,16.0,1116.0,217.0,0,41640.0,0,627.0,42267.0,0,0
226_qspiflash_dualflexpress_divfive-p116.aig.out.txt,1.34,UN_SAT,2358.0,952.0,6279.0,21056.0,250.0,0,0,0,inf_0_0_2_4_4_17_21_21_21_21_36_43_43_43_186_153_148_148_165_155_168_160_160_160_160_185_192_188_188_188_188_212_351_288_287_294_289_297_309_353_341_428_389_379_387_387,inf_inf_inf_2_7_7_40_76_76_76_76_144_198_198_198_915_915_915_915_1015_1015_1065_1065_1065_1065_1065_1193_1258_1258_1258_1258_1258_1435_3309_3309_3309_3367_3367_3436_3521_3970_3970_4474_4626_4626_4650_4650,0,0.084,0,0,0,0.0,0.276,0,0,0,0,0,0.018,0.011,0,0.374,0.372,0.045,0.0,0.524,0.276,0.039,0.084,0.16,0.429,0.003,0.005,0,0.0,0.001,0.037,0.389,0,1.511,0.166,0.179,0.11,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.0,44.0,0.0,0,0,219.0,20018.0,12945.0,7073.0,0.0,1952.0,2898.0,387.0,4650.0,20.0,3693.0,410.0,0,307887.0,0,1109.0,308996.0,0,0
227_qspiflash_dualflexpress_divfive-p120.aig.out.txt,0.72,UN_SAT,2430.0,977.0,6451.0,16800.0,79.0,0,0,0,inf_0_0_2_23_22_25_35_43_45_64_50_52_64_55_57_65_62_62_65_69_70_76_75_81_78_104_81_85_89_109_94_94_95_112_103_111_108_110_115_127_117_119_127_122_122_124_140_127_137_129_129_130_141_134_137_146_141_141_148_151_155_149_149_150_158_151_164_153_155_164_160_161_173_170_173_171_170,inf_inf_inf_2_45_45_52_82_109_121_189_189_193_229_229_234_258_258_258_265_287_293_309_309_327_327_405_405_414_426_491_506_506_509_643_643_669_673_678_692_735_735_739_759_759_759_765_815_815_847_847_847_851_903_903_915_953_953_953_985_1017_1063_1063_1063_1066_1129_1129_1189_1189_1195_1242_1242_1245_1331_1331_1344_1350_1350,0,0.03,0,0,0,0.0,0.274,0,0,0,0,0,0.003,0.018,0,0.102,0.101,0.026,0.0,0.123,0.274,0.013,0.03,0.21,0.122,0.001,0.002,0,0.0,0.0,0.011,0.113,0,1.017,0.201,0.232,0.073,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,75.0,0.0,0,0,283.0,9333.0,6584.0,2749.0,0.0,1492.0,3960.0,170.0,1350.0,15.0,748.0,243.0,0,47403.0,0,501.0,47904.0,0,0
228_qspiflash_dualflexpress_divfive-p126.aig.out.txt,0.76,UN_SAT,2328.0,943.0,6203.0,18968.0,117.0,0,0,0,inf_0_0_2_5_5_5_12_12_12_32_26_26_26_36_35_35_35_68_72_58_58_67_66_66_66_81_85_78_78_78_78_98_109_107_107_107_123_102_214_189_189_201_197_203_200,inf_inf_inf_2_10_10_10_34_34_34_125_125_125_125_153_153_153_153_258_400_400_400_423_423_423_423_600_668_668_668_668_668_759_884_884_884_884_1181_1181_2824_2824_2824_2881_2881_2905_2905,0,0.04,0,0,0,0.0,0.114,0,0,0,0,0,0.004,0.005,0,0.132,0.132,0.022,0.0,0.369,0.114,0.013,0.04,0.068,0.162,0.001,0.003,0,0.0,0.0,0.012,0.15,0,0.915,0.067,0.076,0.047,0.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.0,43.0,0.0,0,0,326.0,10052.0,6035.0,4017.0,0.0,1000.0,1205.0,200.0,2905.0,18.0,2314.0,193.0,0,68723.0,0,494.0,69217.0,0,0
229_qspiflash_dualflexpress_divfive-p127.aig.out.txt,311.24,UN_SAT,2658.0,1062.0,7007.0,321220.0,1506.0,0,0,0,inf_0_0_2_20_20_58_52_52_93_91_103_103_103_103_359_283_283_371_328_358_381_370_369_369_369_442_582_512_642_588_798_1208_1102_1158_1132_1298_1351_2467_4020_3497_3575_4373_4612_5213_5023_5252_5291_5082_5943_5545_4841_4626_4660_4648_4648_4740_4711_4916_4825_4825_5102_5002_4968_5010_4978_4922_4966_4938_5235_5544_5249_5243_5243_5324_5330_5318_5318_5432_5361_8166_6682_8262_7253_7405_7211_7211_7211_7350_7339_7302_7302_13147_8815_8692_8892_8761_9316_9036_9025_10857_9739_9626_9633_9628_9748_9655_9661_9859_9660_9638_9712_9634_9566_9598_9565_9581_9734_9620_9600_9649_9591_9680_9617_9668_9767_9719_9760_9657_9763_9689_9695_9770_9777_9760_9835_9893_9967_9839_9935_9886_9934_9968_10067_10044_10049_10154_9500_9467_9416_9402_9405_9423_9451_9445_9452_9510_9455_9460_9495_9527_9432_9428_9437_9514_9411_9353_9397_9342_9360_9355_9386_9410_9422_9387_9450_9410_9388_9460_9381_9364_9371_9392_9383_9389_9347_9342,inf_inf_inf_2_39_39_126_126_126_227_227_260_260_260_260_1532_1532_1532_1815_1815_1932_2126_2132_2132_2132_2132_2382_3209_3209_3664_3664_4538_6525_6928_7280_7280_7803_8031_12572_21577_21917_22213_25684_27937_30649_31307_32522_33675_33675_36679_37623_38126_38126_38237_38237_38237_38504_38504_39171_39171_39171_40027_40191_40191_40376_40376_40376_40564_40564_41520_43399_43399_43399_43399_43847_43949_43949_43949_44340_44340_57559_58022_66470_66470_67421_67421_67421_67421_68048_68321_68321_68321_112962_112962_112962_114748_114748_118819_118819_118819_132885_133374_133374_133409_133409_134291_134484_134636_135485_135687_135687_136256_137216_137536_137752_138034_138116_138884_138990_139090_139287_139287_139573_139712_140003_140483_140642_140908_140908_141188_141199_141272_141462_141586_141635_141850_142361_143322_143351_143834_143873_144005_144371_145077_145370_145581_146638_146790_147294_147771_147779_147791_147851_148023_148051_148074_148405_148408_148422_148914_149362_149454_149475_149544_150375_150547_150989_151518_151518_151588_151611_151803_152467_152678_152712_153191_153365_153365_154219_154405_154497_154671_154946_155515_155833_156100_156100,0,39.563,0,0,0,0.004,134.432,0,0,0,0,0,21.326,10.061,0,94.216,94.118,1.048,0.0,43.225,134.432,32.977,39.56,112.452,105.206,0.273,0.226,0,0.002,0.034,32.718,132.191,0,311.614,124.293,130.261,10.139,175.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453.0,184.0,0.0,0,0,970.0,1613851.0,1261703.0,352148.0,0.0,160542.0,1001664.0,9342.0,156100.0,232.0,91379.0,3857.0,0,328006256.0,0,43913.0,328050169.0,0,0
22_cal119.aig.out.txt,8.19,UN_SAT,27297.0,9251.0,70126.0,63400.0,616.0,0,0,0,inf_0_0_1_33_157_202_714_734_660_659,inf_inf_inf_1_33_310_441_2306_2832_3036_3036,0,0.31,0,0,0,0.0,1.617,0,0,0,0,0,0.06,0.07,0,3.365,3.359,0.825,0.0,1.856,1.617,0.106,0.31,0.626,3.608,0.01,0.007,0,0.0,0.001,0.104,2.848,0,6.389,0.49,0.725,1.127,4.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.0,8.0,0.0,0,0,0,21250.0,12445.0,8805.0,0.0,1956.0,986.0,659.0,3036.0,40.0,2200.0,593.0,0,985440.0,0,1110.0,986550.0,0,0
230_qspiflash_dualflexpress_divfive-p128.aig.out.txt,0.21,UN_SAT,2298.0,930.0,6125.0,15768.0,39.0,0,0,0,inf_0_0_2_11_10_21_31_35_42_110_79_79_102_104_91_66_61_63_72_68_68,inf_inf_inf_2_21_21_43_78_98_118_285_285_285_386_477_477_518_518_524_553_553_553,0,0.011,0,0,0,0.0,0.033,0,0,0,0,0,0.001,0.002,0,0.052,0.052,0.014,0.0,0.048,0.033,0.004,0.011,0.021,0.06,0.0,0.001,0,0.0,0.0,0.003,0.058,0,0.275,0.021,0.023,0.013,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,19.0,0.0,0,0,15.0,2698.0,1849.0,849.0,0.0,358.0,510.0,68.0,553.0,14.0,338.0,132.0,0,17848.0,0,253.0,18101.0,0,0
231_qspiflash_dualflexpress_divfive-p133.aig.out.txt,1.07,UN_SAT,2326.0,941.0,6207.0,21032.0,160.0,0,0,0,inf_0_0_2_5_5_5_12_12_12_29_28_28_28_37_36_36_36_51_83_83_186_176_174_174_174_195_505_336_340_337_337,inf_inf_inf_2_10_10_10_34_34_34_110_110_110_110_133_133_133_133_231_360_360_985_985_985_985_985_1122_3778_3778_3797_3797_3797,0,0.082,0,0,0,0.0,0.144,0,0,0,0,0,0.017,0.005,0,0.316,0.315,0.029,0.0,0.465,0.144,0.034,0.082,0.08,0.371,0.002,0.004,0,0.0,0.001,0.033,0.363,0,1.187,0.082,0.093,0.062,0.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0,29.0,0.0,0,0,151.0,15312.0,9658.0,5654.0,0.0,1324.0,1348.0,337.0,3797.0,19.0,2770.0,247.0,0,287309.0,0,847.0,288156.0,0,0
232_qspiflash_dualflexpress_divfive-p135.aig.out.txt,2.62,UN_SAT,2318.0,939.0,6179.0,25364.0,215.0,0,0,0,inf_0_0_1_4_4_7_21_16_16_23_22_22_22_40_67_61_80_77_108_108_359_268_267_267_297_276_592_548_548_548_661_885_1212_782_724_949_452_450,inf_inf_inf_1_8_8_20_61_61_61_86_86_86_86_161_290_290_377_377_478_478_1768_1768_1768_1768_1867_1867_3166_3166_3166_3166_3590_4490_6342_6421_6421_7138_7151_7151,0,0.279,0,0,0,0.0,0.55,0,0,0,0,0,0.084,0.02,0,0.986,0.982,0.044,0.0,0.743,0.55,0.155,0.279,0.382,1.133,0.007,0.008,0,0.0,0.001,0.151,1.181,0,2.717,0.364,0.428,0.186,1.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.0,36.0,0.0,0,0,109.0,38291.0,26115.0,12176.0,0.0,3549.0,5625.0,450.0,7151.0,24.0,4676.0,385.0,0,1434957.0,0,2569.0,1437526.0,0,0
233_qspiflash_dualflexpress_divfive-p136.aig.out.txt,0.78,UN_SAT,2308.0,935.0,6155.0,18556.0,112.0,0,0,0,inf_0_0_1_4_4_7_21_16_16_23_22_22_22_40_67_61_80_77_104_104_284_237_234_234_234_239_357_313_313_313_313_321_317,inf_inf_inf_1_8_8_20_61_61_61_86_86_86_86_161_290_290_377_377_469_469_1371_1382_1382_1382_1382_1422_2751_2751_2751_2751_2751_2777_2777,0,0.053,0,0,0,0.0,0.135,0,0,0,0,0,0.008,0.007,0,0.219,0.218,0.022,0.0,0.305,0.135,0.02,0.053,0.089,0.255,0.002,0.003,0,0.0,0.0,0.019,0.25,0,0.905,0.091,0.1,0.043,0.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,31.0,0.0,0,0,162.0,11817.0,7722.0,4095.0,0.0,1062.0,1749.0,317.0,2777.0,17.0,2040.0,202.0,0,145494.0,0,552.0,146046.0,0,0
234_qspiflash_dualflexpress_divfive-p143.aig.out.txt,0.03,UN_SAT,2248.0,908.0,6005.0,15176.0,3.0,0,0,0,inf_0_0_3_6_6,inf_inf_inf_3_6_6,0,0.0,0,0,0,0.0,0.001,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.022,0.0,0.0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0,0,0,32.0,18.0,14.0,0.0,3.0,6.0,6.0,6.0,14.0,6.0,6.0,0,18.0,0,0,18.0,0,0
235_qspiflash_dualflexpress_divfive-p154.aig.out.txt,2.29,UN_SAT,2308.0,938.0,6151.0,23760.0,219.0,0,0,0,inf_0_0_1_4_4_53_35_35_165_159_159_159_171_171_239_244_227_227_271_232_482_384_384_384_384_446_1062_773_669_662_662_717_697_694,inf_inf_inf_1_8_8_113_113_113_428_428_428_428_476_476_742_810_810_810_943_943_2284_2284_2284_2284_2284_2481_5498_5498_5537_5537_5537_5844_5844_5844,0,0.196,0,0,0,0.0,0.527,0,0,0,0,0,0.061,0.02,0,0.851,0.848,0.05,0.0,0.672,0.527,0.112,0.196,0.365,0.957,0.006,0.007,0,0.0,0.001,0.109,0.963,0,2.375,0.325,0.407,0.202,1.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.0,32.0,0.0,0,0,140.0,32364.0,22330.0,10034.0,0.0,3052.0,5352.0,694.0,5844.0,21.0,3921.0,415.0,0,1020141.0,0,1656.0,1021797.0,0,0
