model,Time/Error,Result,Clauses,Variables,Literals,Memory (kB),InvariantSize,AuxVars,AndAuxVars,XorAuxVars,UsedAuxVars,UsedAndAuxVars,UsedXorAuxVars,TraceSizes,POSizes,_generalize_using_definitions_relative_to_frame_new,add_clause_to_frame_at_least,add_definition,bdd_solve_implies,bdd_solve_is_clause_a_contradiction,call_condense,call_propagate,clause_to_bdd,clause_to_bdd_cached,condense_frames_by_defining_new_variables,do_ternary_simulation_on_bad_cube_using_sat_solver,do_ternary_simulation_on_predecessor_using_sat_solver,does_a_imply_b,extract_variables_from_solver,fix_redundancy,generalize,generalize_relative_to_frame,get_bad_cube,get_cnf_of_frame,get_predecessor_of_cube,increase_pdr_depth,insert_clause_to_exact_frame,insert_clause_to_highest_frame_possible,is_clause_guaranteed_after_transition,is_clause_guaranteed_after_transition_if_assumed,is_clause_satisfied_by_all_initial_states,is_cube_initial,is_in_coi_of_some_ev,make_delta_element,make_simplified_cube_non_initial,mark_clause_added,no_predecessor_of_cube,perform_bva,perform_proof_iteration,propagate,propagate_blocked_cubes_in_range,propagate_to_infinite_frame,recursively_block_cube,save_definition_in_bdd,solve_is_cube_blocked,Average UNSAT core on bad cube reduction,Average UNSAT core on predecessor reduction,Average UNSAT core when no predecessor reduction,Average generalization EV reduction,Average generalization no EV reduction,BVA count,"BVA unsuccessful, insufficient matches","BVA unsuccessful, no matches",Count UNSAT core on bad cube reduction,Count UNSAT core on predecessor reduction,Count UNSAT core when no predecessor reduction,Count generalization EV reduction,Count generalization no EV reduction,Delta of Infinite Frame,Depth,Extension Variables,Fractional Propagation Successful,Fractional Propagation Unsuccessful,Frame propagation skipped due to no changes,Number of SAT calls,Number of SAT calls (SAT),Number of SAT calls (UNSAT),Proof obligations,Propagation Successful,Propagation Unsuccessful,Total Clauses,Total Proof Obligations,Total memory used (MB),Trace Tree size,Violating State Developed,does_a_imply_b COI subtraction,does_a_imply_b d_lib empty,does_a_imply_b neither clause contains EVs,does_a_imply_b solved by subsumption (true),does_a_imply_b total calls,solve_implies cache hit,solve_implies solved with DDs.
156_picorv32-check-p22.aig.out.txt,1.42,UN_SAT,31210.0,11470.0,87462.0,48844.0,83.0,0,0,0,0,0,0,inf_0_0_1_7_27_26_66_52_64_69_69_86_117_115_123_122,inf_inf_inf_1_10_57_57_165_165_187_212_212_278_380_380_414_414,0,0.074,0,0,0,0.0,0.39,0.0,0.0,0,0,0,0.001,0.014,0,0.489,0.488,0.057,0.0,0.195,0.39,0.011,0.074,0.22,0.552,0.002,0.002,0,0.0,0.0,0.01,0.461,0,1.143,0.197,0.235,0.193,0.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,14.0,0.0,0,0,0,2237.0,1476.0,761.0,0.0,319.0,386.0,122.0,414.0,39.0,145.0,82.0,0,11887.0,0,104.0,11991.0,0,0
157_picorv32-pcregs-p2.aig.out.txt,TIMEOUT BY /usr/bin/timeout,,35067.0,12848.0,97634.0,1867440.0,inf,73,0,73,0,0,0,inf_0_0_1_4_4_4_20_31_41_463_725_1550_2135_22917_19965_20741,inf_inf_inf_1_7_7_7_47_91_210_1564_3276_6911_10573_99587_100247_102903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4927.0,14.0,73.0,262.0,32145.0,8.0,859753.0,672810.0,186943.0,0.0,28552.0,46.0,20741.0,102903.0,546.0,49622.0,10923.0,190894603.0,59019.0,292098976.0,18634.0,483736995.0,8757.0,76342.0
158_ponylink-slaveTXlen-sat.aig.out.txt,TIMEOUT BY /usr/bin/timeout,,38664.0,15434.0,112004.0,2658084.0,inf,0,0,0,0,0,0,inf_0_0_1_3_3_5_5_7_7_9_9_11_11_13_13_15_15_17_17_19_19_21_21_23_23_25_25_27_27_29_29_31_31_33_33_35_35_37_37_39_39_41_41_43_43_45_45_47_47_49_49_51_51_53_53_55_55_57_57_59_59_61_61_63_63_65_65_67_67_69_69_71_71_73_73_75_75_77_77_79_79_81_81_83_83_85_85_87_87_89_89_91_91_93_93_95_95_97_97_99_99_101_101_103_103_105_105_107_107_109_109_111_111_113_113_115_115_117_117_119_119_121_121_123_123_125_125_127_127_129_129_131_131_133_133_135_135_137_137_139_139_141_141_143_143_145_145_147_147_149_149_151_151_153_153_155_155_157_157_159_159_161_161_163_163_165_165_167_167_169_169_171_171_173_173_175_175_177_177_179_179_181_181_183_183_185_185_187_187_189_189_191_191_193_193_195_195_197_197_199_199_201_201_203_203_205_205_207_207_209_209_211_211_213_213_215_215_217_217_219_219_221_221_223_223_225_225_227_227_229,inf_inf_inf_1_5_5_9_9_13_13_17_17_21_21_25_25_29_29_33_33_37_37_41_41_45_45_49_49_53_53_57_57_61_61_65_65_69_69_73_73_77_77_81_81_85_85_89_89_93_93_97_97_101_101_105_105_109_109_113_113_117_117_121_121_125_125_129_129_133_133_137_137_141_141_145_145_149_149_153_153_157_157_161_161_165_165_169_169_173_173_177_177_181_181_185_185_189_189_193_193_197_197_201_201_205_205_209_209_213_213_217_217_221_221_225_225_229_229_233_233_237_237_241_241_245_245_249_249_253_253_257_257_261_261_265_265_269_269_273_273_277_277_281_281_285_285_289_289_293_293_297_297_301_301_305_305_309_309_313_313_317_317_321_321_325_325_329_329_333_333_337_337_341_341_345_345_349_349_353_353_357_357_361_361_365_365_369_369_373_373_377_377_381_381_385_385_389_389_393_393_397_397_401_401_405_405_409_409_413_413_417_417_421_421_425_425_429_429_433_433_437_437_441_441_445_445_449_449_453_453_458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,228.0,0.0,0,0,12995.0,14256.0,13570.0,686.0,0.0,113.0,12996.0,229.0,458.0,54.0,3.0,229.0,0,39216.0,0,114.0,39330.0,0,0
159_zipcpu-busdelay-p20.aig.out.txt,0.46,UN_SAT,1532.0,703.0,4202.0,16096.0,186.0,0,0,0,0,0,0,inf_0_0_2_26_65_94_149_213_238_247_284_308_343_360_359_381_391_408_407,inf_inf_inf_2_39_105_164_272_391_450_470_542_590_658_701_703_749_773_808_808,0,0.021,0,0,0,0.0,0.133,0.001,0.001,0,0,0,0.007,0.006,0,0.183,0.182,0.018,0.0,0.082,0.133,0.015,0.021,0.078,0.192,0.001,0.001,0,0.001,0.0,0.014,0.171,0,0.494,0.075,0.088,0.058,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.0,17.0,0.0,0,0,0,7233.0,5115.0,2118.0,0.0,1050.0,2511.0,407.0,808.0,15.0,387.0,260.0,0,136241.0,0,236.0,136477.0,0,0
15_toy_lock_4.aig.out.txt,968.65,UN_SAT,2470.0,829.0,6410.0,446456.0,24849.0,69,1,68,69,1,68,inf_0_0_24_107_615_8892_21377_28620_31714_31039_31039,inf_inf_inf_24_135_1503_18381_48395_74382_95824_97222_97222,0,86.77,0.001,0.656,0.048,36.194,736.248,1.044,1.095,36.191,0,0,340.316,0.31,3.433,153.611,142.559,8.036,0.006,23.252,736.248,461.092,86.765,229.934,159.384,0.341,0.087,0.004,1.123,0.024,460.531,160.876,31.919,956.789,107.746,556.536,628.49,220.468,0.0,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,21201.0,9.0,69.0,2105.0,63124.0,0,1509391.0,878016.0,631375.0,0.0,395514.0,129.0,31039.0,97222.0,358.0,39350.0,23319.0,755337251.0,203755.0,3460895576.0,34784.0,4218174231.0,821734.0,876480.0
160_zipcpu-busdelay-p24.aig.out.txt,258.58,UN_SAT,1369.0,661.0,3769.0,274580.0,8862.0,29,0,29,29,0,29,inf_0_0_1_7_54_83_163_296_435_480_586_725_797_1098_1340_1720_2330_2752_3678_4667_7495_9691_11598_12921_13524_13773_14190_14189_14915_15718_16550_15638_15024_14910_14420_14206_13317_12634_12634,inf_inf_inf_1_12_102_163_326_617_952_1116_1456_1885_2108_2813_3574_4649_6287_7729_10241_13038_19926_26048_31232_36569_39049_40105_41296_41810_43511_46207_49187_49718_50711_52578_52903_54258_54985_55332_55332,0,18.258,0.0,0.818,0.312,1.485,185.39,1.279,1.344,1.484,0,0,81.494,1.517,0.091,65.959,50.966,0.56,0.001,11.134,185.39,75.076,18.256,47.495,67.745,0.283,0.078,0.035,1.176,0.016,74.722,59.114,1.164,257.517,106.729,134.03,78.658,71.84,0.0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,8456.0,37.0,29.0,12523.0,177873.0,0,1114276.0,720178.0,394098.0,0.0,238916.0,1222.0,12634.0,55332.0,268.0,24223.0,4896.0,721948568.0,217777.0,238583636.0,29860.0,962565099.0,727990.0,772753.0
161_zipcpu-busdelay-p30.aig.out.txt,324.63,UN_SAT,1349.0,648.0,3713.0,364144.0,9290.0,19,0,19,19,0,19,inf_0_0_3_17_26_84_150_225_323_429_591_836_1071_1341_1835_2298_2802_3684_5071_6584_8110_10103_11691_12567_14600_16513_16937_18785_19051_18733_18899_18925_16879_14125_14085_14085_14119_13973_13973_13996_13996,inf_inf_inf_3_24_39_169_296_435_650_932_1273_1813_2343_3100_4218_5400_6854_9048_12362_16249_20303_25792_29850_31909_37084_42043_43978_49481_51380_51926_52747_53569_54702_54702_54702_54702_54893_54893_54893_55095_55095,0,22.198,0.0,1.052,0.672,1.819,246.211,1.413,1.495,1.817,0,0,102.266,1.024,0.082,74.276,57.948,0.574,0.001,9.876,246.211,100.336,22.195,75.051,76.838,0.242,0.073,0.042,0.985,0.016,99.942,65.135,1.484,323.449,131.898,187.757,114.311,76.931,0.0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,9105.0,39.0,19.0,16684.0,198017.0,40.0,1107995.0,703102.0,404893.0,0.0,254029.0,1553.0,13996.0,55095.0,296.0,23201.0,4955.0,959904154.0,225775.0,239611723.0,36960.0,1202389327.0,1101974.0,886777.0
162_zipcpu-busdelay-p36.aig.out.txt,67.22,UN_SAT,1364.0,658.0,3756.0,99028.0,6054.0,22,0,22,21,0,21,inf_0_0_1_13_36_103_179_256_352_397_541_881_1024_1140_1402_1664_2422_2744_3208_4060_5386_7188_8839_9419_9720_9768_9547_9508_9538_9568_9595_9575_9560,inf_inf_inf_1_19_57_185_351_542_838_968_1299_2125_2600_2913_3561_4221_5884_6910_8125_10172_13168_17909_22980_25864_27978_29222_30264_30734_30945_31230_31446_31969_31969,0,6.292,0.0,0.163,0.069,0.539,39.067,0.465,0.484,0.538,0,0,16.689,0.286,0.049,24.012,19.836,0.262,0.0,4.264,39.067,15.966,6.291,10.849,24.662,0.124,0.043,0.007,0.455,0.009,15.869,22.537,0.412,66.697,17.384,23.022,21.681,27.401,0.0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,5453.0,31.0,22.0,2255.0,67569.0,0,494042.0,344881.0,149161.0,0.0,74753.0,1499.0,9560.0,31969.0,94.0,14633.0,2835.0,150874149.0,199861.0,57522472.0,14383.0,208955829.0,123240.0,162354.0
163_zipcpu-busdelay-p42.aig.out.txt,0.31,UN_SAT,1368.0,660.0,3756.0,15816.0,115.0,0,0,0,0,0,0,inf_0_0_1_6_12_14_19_21_41_40_46_46_46_50_51_51_92_161_162_155,inf_inf_inf_1_7_18_22_37_51_123_123_133_133_133_146_158_158_380_888_1197_1197,0,0.012,0,0,0,0.0,0.04,0.0,0.001,0,0,0,0.002,0.001,0,0.093,0.092,0.013,0.0,0.127,0.04,0.005,0.012,0.013,0.099,0.001,0.001,0,0.001,0.0,0.005,0.085,0,0.383,0.013,0.015,0.027,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,18.0,0.0,0,0,11.0,5249.0,3602.0,1647.0,0.0,325.0,312.0,155.0,1197.0,14.0,564.0,194.0,0,29122.0,0,233.0,29355.0,0,0
164_zipcpu-busdelay-p43.aig.out.txt,0.07,UN_SAT,1435.0,683.0,3951.0,14592.0,21.0,0,0,0,0,0,0,inf_0_0_1_17_27_37_51_49_49,inf_inf_inf_1_24_43_62_96_96_96,0,0.002,0,0,0,0.0,0.009,0.0,0.0,0,0,0,0.0,0.0,0,0.012,0.012,0.002,0.0,0.004,0.009,0.001,0.002,0.004,0.013,0.0,0.0,0,0.0,0.0,0.001,0.011,0,0.072,0.004,0.004,0.005,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,7.0,0.0,0,0,0,630.0,475.0,155.0,0.0,67.0,111.0,49.0,96.0,13.0,57.0,33.0,0,2341.0,0,33.0,2374.0,0,0
165_zipcpu-busdelay-p45.aig.out.txt,0.63,UN_SAT,1339.0,648.0,3679.0,17020.0,145.0,1,0,1,0,0,0,inf_0_0_1_10_12_17_36_39_39_48_48_50_57_70_70_70_80_98_271_303_271_271,inf_inf_inf_1_14_20_30_73_79_79_111_111_117_133_163_167_167_223_345_1534_1982_2044_2044,0,0.041,0.0,0.0,0,0.001,0.09,0.001,0.001,0.001,0,0,0.008,0.003,0.0,0.244,0.238,0.012,0.0,0.201,0.09,0.018,0.041,0.037,0.267,0.002,0.002,0,0.001,0.0,0.017,0.248,0.0,0.68,0.042,0.044,0.048,0.453,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,20.0,1.0,0,405.0,14.0,11020.0,8278.0,2742.0,0.0,714.0,508.0,271.0,2044.0,16.0,954.0,165.0,402.0,43286.0,90914.0,571.0,135189.0,8.0,8.0
166_zipcpu-busdelay-p46.aig.out.txt,88.38,UN_SAT,1361.0,654.0,3733.0,178228.0,5633.0,28,14,14,27,14,13,inf_0_0_3_22_32_78_96_160_212_311_409_568_760_1044_1088_1102_1573_2261_3417_3817_4699_4949_5981_6795_7645_8326_8750_8473_8397_8566_7822_7740_7739_7725,inf_inf_inf_3_33_57_160_203_351_473_718_962_1363_1878_2739_3153_3376_4436_6143_9613_12066_14925_18185_22297_27191_32112_36805_39539_40697_41877_43113_43548_43548_44002_44002,0,7.014,0.0,1.099,0.101,1.224,50.771,0.514,0.542,1.222,0,0,21.995,0.246,0.453,33.291,25.831,0.436,0.0,6.746,50.771,18.139,7.013,12.014,34.563,0.181,0.057,0.009,0.499,0.012,18.0,28.574,0.664,87.633,21.256,29.039,29.513,36.624,0.0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,5396.0,32.0,28.0,3902.0,45719.0,0,684394.0,472949.0,211445.0,0.0,98390.0,1261.0,7725.0,44002.0,174.0,19593.0,4468.0,238214859.0,226840.0,14960522.0,15898.0,254589610.0,327565.0,481709.0
167_zipcpu-busdelay-p47.aig.out.txt,0.53,UN_SAT,1320.0,639.0,3634.0,16304.0,131.0,1,0,1,1,0,1,inf_0_0_2_9_12_14_24_25_25_28_29_29_34_48_44_43_67_75_244_249_232_232,inf_inf_inf_2_12_18_22_43_47_47_59_63_63_73_103_122_122_208_307_1401_1748_1810_1810,0,0.032,0.0,0.0,0,0.001,0.084,0.001,0.001,0.001,0,0,0.006,0.002,0.0,0.202,0.198,0.011,0.0,0.175,0.084,0.015,0.032,0.029,0.221,0.002,0.002,0,0.001,0.0,0.014,0.194,0.0,0.593,0.033,0.035,0.052,0.373,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0,20.0,1.0,0,209.0,17.0,9536.0,7057.0,2479.0,0.0,673.0,423.0,232.0,1810.0,15.0,630.0,159.0,2726.0,71644.0,30455.0,506.0,105454.0,47.0,44.0
168_zipcpu-pfcache-p05.aig.out.txt,1.19,UN_SAT,5063.0,2187.0,14665.0,23632.0,98.0,1,0,1,1,0,1,inf_0_0_4_5_10_13_18_63_69_98_101_120_117_121_121_144_140_141_155_178_175_186_203_315_252,inf_inf_inf_4_5_19_22_34_120_129_202_224_306_307_313_313_376_376_377_423_521_522_576_643_1536_1536,0,0.081,0.0,0,0,0.002,0.215,0.001,0.001,0.002,0,0,0.005,0.014,0.0,0.49,0.489,0.027,0.0,0.304,0.215,0.017,0.081,0.147,0.549,0.004,0.005,0,0.001,0.001,0.016,0.537,0.0,1.212,0.158,0.164,0.057,0.849,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,23.0,1.0,0,154.0,14.0,7995.0,5960.0,2035.0,0.0,564.0,1430.0,252.0,1536.0,20.0,671.0,142.0,327.0,63769.0,17720.0,380.0,82196.0,0,0
169_zipcpu-pfcache-p13.aig.out.txt,1.55,UN_SAT,31070.0,13196.0,92570.0,58644.0,54.0,0,0,0,0,0,0,inf_0_0_5_6_28_30_101_99_126_125_126_125,inf_inf_inf_5_6_42_44_194_195_286_287_321_321,0,0.067,0,0,0,0.0,0.433,0.0,0.0,0,0,0,0.001,0.018,0,0.666,0.665,0.085,0.0,0.175,0.433,0.012,0.067,0.23,0.718,0.005,0.004,0,0.0,0.001,0.011,0.585,0,1.272,0.241,0.25,0.193,0.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,10.0,0.0,0,0,0,1974.0,1455.0,519.0,0.0,155.0,400.0,125.0,321.0,45.0,167.0,97.0,0,15148.0,0,91.0,15239.0,0,0
16_cal10.aig.out.txt,0.03,UN_SAT,985.0,362.0,2501.0,13312.0,16.0,0,0,0,0,0,0,inf_0_0_1_16_17_17,inf_inf_inf_1_16_31_31,0,0.0,0,0,0,0.0,0.001,0.0,0.0,0,0,0,0.0,0.0,0,0.005,0.005,0.002,0.0,0.001,0.001,0.0,0.0,0.001,0.005,0.0,0.0,0,0.0,0.0,0.0,0.005,0,0.036,0.0,0.001,0.001,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,0.0,0,0,0,281.0,153.0,128.0,0.0,4.0,16.0,17.0,31.0,12.0,16.0,30.0,0,349.0,0,15.0,364.0,0,0
170_zipcpu-pfcache-p15.aig.out.txt,0.25,UN_SAT,5107.0,2209.0,14793.0,20412.0,45.0,0,0,0,0,0,0,inf_0_0_5_6_28_30_89_86_94_94_95_95,inf_inf_inf_5_6_42_44_161_162_204_205_240_240,0,0.009,0,0,0,0.0,0.067,0.0,0.0,0,0,0,0.0,0.003,0,0.08,0.08,0.014,0.0,0.034,0.067,0.002,0.009,0.035,0.086,0.001,0.001,0,0.0,0.0,0.002,0.068,0,0.235,0.037,0.039,0.029,0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,10.0,0.0,0,0,0,1470.0,1083.0,387.0,0.0,117.0,317.0,95.0,240.0,18.0,129.0,76.0,0,8598.0,0,66.0,8664.0,0,0
171_zipcpu-pfcache-p16.aig.out.txt,2.45,UN_SAT,5083.0,2197.0,14721.0,27016.0,127.0,2,0,2,0,0,0,inf_0_0_2_7_12_19_21_66_63_80_74_74_81_101_98_98_107_106_106_106_114_497_445_527_576_562_607_329_228,inf_inf_inf_2_8_23_34_36_129_131_198_198_198_215_318_318_318_342_342_342_342_361_2299_2513_2723_3119_3127_3480_3480_3480,0,0.181,0.0,0.0,0.0,0.004,0.464,0.002,0.002,0.003,0,0,0.02,0.027,0.0,1.005,0.998,0.042,0.0,0.709,0.464,0.05,0.181,0.306,1.134,0.009,0.011,0.0,0.003,0.001,0.048,1.099,0.0,2.465,0.326,0.347,0.138,1.823,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,27.0,2.0,4.0,2268.0,94.0,18551.0,12428.0,6123.0,0.0,2230.0,527.0,228.0,3480.0,23.0,1509.0,222.0,4118.0,54085.0,273131.0,1137.0,332522.0,4.0,17.0
172_zipcpu-pfcache-p19.aig.out.txt,0.68,UN_SAT,5078.0,2194.0,14706.0,21344.0,117.0,0,0,0,0,0,0,inf_0_0_3_14_38_38_53_61_84_80_86_95_94_94_97_109_120_114_114_124_132_121_133_131_175_169,inf_inf_inf_3_17_78_79_111_133_193_193_204_228_228_228_236_274_358_358_358_393_449_449_496_508_761_761,0,0.037,0,0,0,0.0,0.174,0.0,0.0,0,0,0,0.002,0.011,0,0.236,0.235,0.021,0.0,0.125,0.174,0.008,0.037,0.113,0.263,0.002,0.002,0,0.001,0.0,0.007,0.241,0,0.717,0.115,0.126,0.059,0.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,24.0,0.0,0,0,31.0,4625.0,3306.0,1319.0,0.0,514.0,1027.0,169.0,761.0,18.0,373.0,120.0,0,26839.0,0,229.0,27068.0,0,0
173_zipcpu-pfcache-p20.aig.out.txt,0.14,UN_SAT,5705.0,2458.0,16585.0,20856.0,25.0,0,0,0,0,0,0,inf_0_0_4_9_33_40_53_53,inf_inf_inf_4_11_49_60_88_88,0,0.004,0,0,0,0.0,0.019,0.0,0.0,0,0,0,0.0,0.001,0,0.028,0.028,0.008,0.0,0.012,0.019,0.001,0.004,0.012,0.03,0.0,0.0,0,0.0,0.0,0.001,0.03,0,0.101,0.012,0.013,0.007,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,6.0,0.0,0,0,0,483.0,349.0,134.0,0.0,45.0,96.0,53.0,88.0,18.0,42.0,39.0,0,1599.0,0,10.0,1609.0,0,0
174_zipcpu-pfcache-p25.aig.out.txt,3.25,UN_SAT,6008.0,2606.0,17494.0,27368.0,609.0,1,0,1,1,0,1,inf_0_0_2_8_12_43_75_74_463_419_507_619_643_723_753_898_889_915_861,inf_inf_inf_2_9_20_78_152_152_841_844_1029_1233_1284_1621_1717_2223_2242_2455_2455,0,0.167,0.0,0,0.0,0.003,0.845,0.019,0.02,0.003,0,0,0.056,0.04,0.0,1.768,1.764,0.176,0.0,0.45,0.845,0.103,0.167,0.454,1.839,0.014,0.009,0.0,0.02,0.002,0.101,1.67,0.001,3.092,0.504,0.531,0.34,2.133,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.0,17.0,1.0,0,2179.0,0,21048.0,15446.0,5602.0,0.0,2461.0,1866.0,861.0,2455.0,24.0,1136.0,818.0,17510.0,394911.0,546557.0,810.0,960429.0,0,0
175_zipcpu-zipmmu-p00.aig.out.txt,TIMEOUT BY /usr/bin/timeout,,4425.0,1843.0,12800.0,1631264.0,inf,146,3,143,0,0,0,inf_0_0_3_9_52_77_126_300_39121,inf_inf_inf_3_13_102_160_253_614_206138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,7.0,146.0,0,0,0,6296398.0,6052458.0,243940.0,0.0,215.0,392.0,39121.0,206138.0,1364.0,41730.0,41254.0,99356974.0,136782.0,747611021.0,132.0,849993126.0,0,2867969.0
176_zipcpu-zipmmu-p10.aig.out.txt,43.22,UN_SAT,4423.0,1840.0,12794.0,148200.0,2985.0,14,0,14,14,0,14,inf_0_0_7_46_58_73_88_113_162_219_268_394_442_577_646_857_991_1160_1230_1436_1763_1957_2466_4377_4701_4911_5223_5421_4929_5104_5289_5024,inf_inf_inf_7_54_69_98_129_173_267_392_514_786_943_1315_1567_2216_2820_3529_3890_4512_5725_6557_8288_15310_17155_18725_20053_22106_22720_23651_25037_25037,0,5.166,0.0,0.174,0.037,0.121,10.801,0.674,0.685,0.12,0,0,3.903,0.449,0.019,21.965,18.226,0.451,0.0,6.257,10.801,4.246,5.165,5.172,23.233,0.219,0.062,0.006,0.674,0.011,4.214,25.229,0.047,42.701,8.214,8.529,2.586,31.68,0.0,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,745.0,30.0,14.0,3189.0,39013.0,0,300644.0,238290.0,62354.0,0.0,18385.0,2165.0,5024.0,25037.0,141.0,14164.0,1818.0,24415141.0,225392.0,18515067.0,7826.0,43789421.0,130265.0,331628.0
177_zipcpu-zipmmu-p14.aig.out.txt,TIMEOUT BY /usr/bin/timeout,,4428.0,1844.0,12807.0,1411280.0,inf,153,12,141,0,0,0,inf_0_0_2_4_37_36_122_155_316_63276,inf_inf_inf_2_10_85_85_266_344_752_215469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,8.0,153.0,0,0,0,10408041.0,10076694.0,331347.0,0.0,305.0,443.0,63276.0,215469.0,1229.0,42421.0,35969.0,560914793.0,138219.0,1275404292.0,204.0,1849826621.0,0,13305479.0
178_zipcpu-zipmmu-p24.aig.out.txt,TIMEOUT BY /usr/bin/timeout,,4456.0,1855.0,12875.0,2279684.0,inf,26,2,24,0,0,0,inf_0_0_3_12_44_45_46_46_52_56_54_56_56_58_58_75_87_93_5358,inf_inf_inf_3_17_79_89_97_97_112_128_128_134_134_140_140_180_235_261_37150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,17.0,26.0,0,0,39.0,397943.0,332107.0,65836.0,0.0,124.0,434.0,5358.0,37150.0,561.0,18988.0,5349.0,19107519.0,57831.0,5775512.0,1056.0,26080501.0,52.0,1133169.0
179_zipcpu-zipmmu-p26.aig.out.txt,TIMEOUT BY /usr/bin/timeout,,4587.0,1892.0,13206.0,1403896.0,inf,218,0,218,0,0,0,inf_0_0_2_23_36_76_103_213_324_880_45764,inf_inf_inf_2_35_57_132_183_426_711_2061_307363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,9.0,218.0,0,697.0,0,2384133.0,1818914.0,565219.0,0.0,974.0,589.0,45764.0,307363.0,986.0,94820.0,49674.0,1146832586.0,158462.0,214186668.0,1035.0,1384347320.0,0,2333713.0
17_cal100.aig.out.txt,12.14,UN_SAT,29028.0,9854.0,74537.0,83032.0,869.0,2,0,2,2,0,2,inf_0_0_1_49_327_492_907_1058_928_928,inf_inf_inf_1_49_628_1114_2502_3740_3850_3850,0,0.424,0.0,0.0,0.0,0.014,2.842,0.018,0.019,0.014,0,0,0.167,0.08,0.0,5.4,5.389,0.947,0.0,2.637,2.842,0.258,0.424,1.256,5.684,0.018,0.01,0.0,0.02,0.002,0.255,4.557,0.002,10.121,0.982,1.43,1.861,7.219,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820.0,8.0,2.0,2.0,721.0,0,31508.0,17691.0,13817.0,0.0,3518.0,723.0,928.0,3850.0,56.0,2878.0,816.0,34339.0,242507.0,2354186.0,1644.0,2633610.0,0,3.0
180_zipcpu-zipmmu-p32.aig.out.txt,0.08,UN_SAT,4439.0,1840.0,12840.0,18316.0,33.0,0,0,0,0,0,0,inf_0_0_33_50_50,inf_inf_inf_33_50_50,0,0.001,0,0,0,0.0,0.007,0.0,0.0,0,0,0,0.0,0.0,0,0.008,0.008,0.007,0.0,0.001,0.007,0.001,0.001,0.003,0.008,0.0,0.0,0,0.0,0.0,0.0,0.007,0,0.035,0.004,0.004,0.003,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,3.0,0.0,0,0,0,282.0,163.0,119.0,0.0,49.0,34.0,50.0,50.0,16.0,50.0,50.0,0,1961.0,0,16.0,1977.0,0,0
